uid,floor,chamber,half,ch1,ch2,ch3,ch4
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-1,11-1-2,Eula,Beidou,Fischl,Rosaria
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-2,11-2-2,Eula,Beidou,Fischl,Rosaria
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,11,11-3,11-3-2,Eula,Beidou,Fischl,Rosaria
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-1,12-1-1,Eula,Beidou,Fischl,Diona
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-1,12-1-2,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-2,12-2-2,Kamisato Ayato,Xingqiu,Fischl,Jean
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
589fd67cf6bb11ec9fbb28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayato,Xingqiu,Fischl,Jean
589fd67df6bb11ecb0d728c2dd2980ba,11,11-1,11-1-1,Beidou,Lisa,Sangonomiya Kokomi,Yae Miko
589fd67df6bb11ecb0d728c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,11,11-2,11-2-1,Beidou,Lisa,Sangonomiya Kokomi,Yae Miko
589fd67df6bb11ecb0d728c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,11,11-3,11-3-1,Beidou,Lisa,Sangonomiya Kokomi,Yae Miko
589fd67df6bb11ecb0d728c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,12,12-1,12-1-2,Beidou,Lisa,Sangonomiya Kokomi,Yelan
589fd67df6bb11ecb0d728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,12,12-2,12-2-2,Beidou,Lisa,Sangonomiya Kokomi,Yelan
589fd67df6bb11ecb0d728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kujou Sara,Jean,Xiangling
589fd67df6bb11ecb0d728c2dd2980ba,12,12-3,12-3-2,Beidou,Lisa,Sangonomiya Kokomi,Yelan
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yae Miko,Kujou Sara,Diona
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-1,11-1-2,Xiangling,Bennett,Xingqiu,Yelan
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yae Miko,Kujou Sara,Diona
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-2,11-2-2,Xiangling,Bennett,Xingqiu,Yelan
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yae Miko,Kujou Sara,Diona
589ffd78f6bb11ec9dfb28c2dd2980ba,11,11-3,11-3-2,Xiangling,Bennett,Xingqiu,Yelan
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-1,12-1-1,Xiangling,Bennett,Yelan,Raiden Shogun
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xingqiu,Albedo,Diona
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-2,12-2-1,Xiangling,Bennett,Yelan,Raiden Shogun
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Albedo,Diona
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-3,12-3-1,Xiangling,Bennett,Yelan,Raiden Shogun
589ffd78f6bb11ec9dfb28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Albedo,Diona
589ffd79f6bb11eca6d128c2dd2980ba,11,11-1,11-1-1,Xiao,Albedo,Zhongli,Bennett
589ffd79f6bb11eca6d128c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Rosaria,Venti,Sangonomiya Kokomi
589ffd79f6bb11eca6d128c2dd2980ba,11,11-2,11-2-1,Xiao,Albedo,Zhongli,Bennett
589ffd79f6bb11eca6d128c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Rosaria,Venti,Sangonomiya Kokomi
589ffd79f6bb11eca6d128c2dd2980ba,11,11-3,11-3-1,Xiao,Albedo,Zhongli,Bennett
589ffd79f6bb11eca6d128c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Rosaria,Venti,Sangonomiya Kokomi
589ffd79f6bb11eca6d128c2dd2980ba,12,12-1,12-1-1,Arataki Itto,Albedo,Gorou,Venti
589ffd79f6bb11eca6d128c2dd2980ba,12,12-1,12-1-2,Sangonomiya Kokomi,Raiden Shogun,Fischl,Xingqiu
589ffd79f6bb11eca6d128c2dd2980ba,12,12-2,12-2-1,Arataki Itto,Albedo,Gorou,Venti
589ffd79f6bb11eca6d128c2dd2980ba,12,12-2,12-2-2,Sangonomiya Kokomi,Raiden Shogun,Fischl,Xingqiu
589ffd79f6bb11eca6d128c2dd2980ba,12,12-3,12-3-1,Arataki Itto,Albedo,Gorou,Venti
589ffd79f6bb11eca6d128c2dd2980ba,12,12-3,12-3-2,Sangonomiya Kokomi,Raiden Shogun,Fischl,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-1,11-1-1,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-1,11-1-2,Xiao,Diona,Bennett,Sucrose
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-2,11-2-1,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-2,11-2-2,Xiao,Diona,Bennett,Sucrose
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-3,11-3-1,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,11,11-3,11-3-2,Xiao,Diona,Bennett,Sucrose
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-1,12-1-1,Xiao,Diona,Bennett,Xiangling
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-1,12-1-2,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-2,12-2-1,Xiao,Diona,Bennett,Xiangling
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-3,12-3-1,Xiao,Diona,Bennett,Xiangling
589ffd7af6bb11ec9efc28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Zhongli,Albedo,Xingqiu
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Sucrose,Ganyu,Sangonomiya Kokomi
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Sucrose,Ganyu,Sangonomiya Kokomi
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
589ffd7bf6bb11ec89ee28c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Sucrose,Ganyu,Sangonomiya Kokomi
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-1,12-1-1,Fischl,Sangonomiya Kokomi,Xiangling,Sucrose
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Yae Miko,Kujou Sara,Jean
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-2,12-2-1,Fischl,Sangonomiya Kokomi,Xiangling,Sucrose
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Yae Miko,Kujou Sara,Jean
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-3,12-3-1,Fischl,Sangonomiya Kokomi,Xiangling,Sucrose
589ffd7bf6bb11ec89ee28c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Yae Miko,Kujou Sara,Jean
589ffd7cf6bb11ec881528c2dd2980ba,11,11-1,11-1-1,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7cf6bb11ec881528c2dd2980ba,11,11-1,11-1-2,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,11,11-2,11-2-1,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7cf6bb11ec881528c2dd2980ba,11,11-2,11-2-2,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,11,11-3,11-3-1,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7cf6bb11ec881528c2dd2980ba,11,11-3,11-3-2,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,12,12-1,12-1-1,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,12,12-1,12-1-2,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7cf6bb11ec881528c2dd2980ba,12,12-2,12-2-1,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,12,12-2,12-2-2,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7cf6bb11ec881528c2dd2980ba,12,12-3,12-3-1,Chongyun,Bennett,Kaedehara Kazuha,Venti
589ffd7cf6bb11ec881528c2dd2980ba,12,12-3,12-3-2,Arataki Itto,Gorou,Albedo,Zhongli
589ffd7df6bb11ec826728c2dd2980ba,11,11-1,11-1-1,Ningguang,Zhongli,Bennett,Noelle
589ffd7df6bb11ec826728c2dd2980ba,11,11-1,11-1-2,Sucrose,Xingqiu,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,11,11-2,11-2-1,Ningguang,Zhongli,Bennett,Noelle
589ffd7df6bb11ec826728c2dd2980ba,11,11-2,11-2-2,Sucrose,Xingqiu,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,11,11-3,11-3-1,Ningguang,Zhongli,Bennett,Noelle
589ffd7df6bb11ec826728c2dd2980ba,11,11-3,11-3-2,Sucrose,Xingqiu,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,12,12-1,12-1-1,Sucrose,Sangonomiya Kokomi,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
589ffd7df6bb11ec826728c2dd2980ba,12,12-2,12-2-1,Sucrose,Sangonomiya Kokomi,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
589ffd7df6bb11ec826728c2dd2980ba,12,12-3,12-3-1,Sucrose,Sangonomiya Kokomi,Beidou,Fischl
589ffd7df6bb11ec826728c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-1,11-1-1,Hu Tao,Bennett,Zhongli,Xingqiu
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-1,11-1-2,Rosaria,Venti,Sangonomiya Kokomi,Kamisato Ayaka
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-2,11-2-1,Hu Tao,Bennett,Zhongli,Xingqiu
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-2,11-2-2,Rosaria,Venti,Sangonomiya Kokomi,Kamisato Ayaka
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-3,11-3-1,Hu Tao,Bennett,Zhongli,Xingqiu
589ffd7ef6bb11ecb20428c2dd2980ba,11,11-3,11-3-2,Rosaria,Venti,Sangonomiya Kokomi,Kamisato Ayaka
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-1,12-1-1,Xiangling,Bennett,Fischl,Tartaglia
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-1,12-1-2,Hu Tao,Sucrose,Zhongli,Xingqiu
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-2,12-2-1,Xiangling,Bennett,Fischl,Tartaglia
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-2,12-2-2,Hu Tao,Sucrose,Zhongli,Xingqiu
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-3,12-3-1,Xiangling,Bennett,Fischl,Tartaglia
589ffd7ef6bb11ecb20428c2dd2980ba,12,12-3,12-3-2,Hu Tao,Sucrose,Zhongli,Xingqiu
589ffd7ff6bb11ec885328c2dd2980ba,11,11-1,11-1-1,Lisa,Sangonomiya Kokomi,Fischl,Sucrose
589ffd7ff6bb11ec885328c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Yelan,Xingqiu,Venti
589ffd7ff6bb11ec885328c2dd2980ba,11,11-2,11-2-1,Lisa,Sangonomiya Kokomi,Fischl,Sucrose
589ffd7ff6bb11ec885328c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Yelan,Xingqiu,Venti
589ffd7ff6bb11ec885328c2dd2980ba,11,11-3,11-3-1,Lisa,Sangonomiya Kokomi,Fischl,Sucrose
589ffd7ff6bb11ec885328c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Yelan,Xingqiu,Venti
589ffd7ff6bb11ec885328c2dd2980ba,12,12-1,12-1-1,Lisa,Sangonomiya Kokomi,Fischl,Sucrose
589ffd7ff6bb11ec885328c2dd2980ba,12,12-1,12-1-2,Yanfei,Yelan,Xingqiu,Bennett
589ffd7ff6bb11ec885328c2dd2980ba,12,12-2,12-2-1,Lisa,Sangonomiya Kokomi,Fischl,Sucrose
589ffd7ff6bb11ec885328c2dd2980ba,12,12-2,12-2-2,Yanfei,Yelan,Xingqiu,Bennett
